WriteupTitle,ReportTitle,ReportURL
SynLapse – Technical Details for Critical Azure Synapse Vulnerability,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
SynLapse – Technical Details for Critical Azure Synapse Vulnerability,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
How I Might Have Hacked Any Microsoft Account,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
How I Might Have Hacked Any Microsoft Account,DOS of RSKJ server,https://hackerone.com/reports/2105808
How I Might Have Hacked Any Microsoft Account,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
How I Might Have Hacked Any Microsoft Account,Bypassing Bronze Partner Wallet Restriction to Accept Trips with Negative Balance,https://hackerone.com/reports/2868164
How I Might Have Hacked Any Microsoft Account,Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
Finding 0day to hack Apple,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Finding 0day to hack Apple,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Finding 0day to hack Apple,DOS of RSKJ server,https://hackerone.com/reports/2105808
Finding 0day to hack Apple,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Finding 0day to hack Apple,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
CVE-2021-44142: Details On A Samba Code Execution Bug Demonstrated At Pwn2Own Austin,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
CVE-2021-44142: Details On A Samba Code Execution Bug Demonstrated At Pwn2Own Austin,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
CVE-2021-44142: Details On A Samba Code Execution Bug Demonstrated At Pwn2Own Austin,DOS of RSKJ server,https://hackerone.com/reports/2105808
CVE-2021-44142: Details On A Samba Code Execution Bug Demonstrated At Pwn2Own Austin,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
CVE-2021-44142: Details On A Samba Code Execution Bug Demonstrated At Pwn2Own Austin,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
CVE-2022-29844: A Classic Buffer Overflow On The Western Digital My Cloud Pro Series PR4100,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
CVE-2022-29844: A Classic Buffer Overflow On The Western Digital My Cloud Pro Series PR4100,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
CVE-2022-29844: A Classic Buffer Overflow On The Western Digital My Cloud Pro Series PR4100,DOS of RSKJ server,https://hackerone.com/reports/2105808
CVE-2022-29844: A Classic Buffer Overflow On The Western Digital My Cloud Pro Series PR4100,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
CVE-2022-29844: A Classic Buffer Overflow On The Western Digital My Cloud Pro Series PR4100,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Microsoft Edge (Chromium) - EoP via XSS to Potential RCE,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Microsoft Edge (Chromium) - EoP via XSS to Potential RCE,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Microsoft Edge (Chromium) - EoP via XSS to Potential RCE,DOS of RSKJ server,https://hackerone.com/reports/2105808
Microsoft Edge (Chromium) - EoP via XSS to Potential RCE,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Microsoft Edge (Chromium) - EoP via XSS to Potential RCE,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
$36k Google App Engine RCE,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
$36k Google App Engine RCE,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
$36k Google App Engine RCE,Path Traversal Vulnerability in Lila Project,https://hackerone.com/reports/3181066
$36k Google App Engine RCE,1 Click Account Takeover via Auth Token Theft on marketing.hostinger.com,https://hackerone.com/reports/3081691
$36k Google App Engine RCE,Public GitHub repositories for multiple HackerOne managed triage team profiles contain private HackerOne reports information,https://hackerone.com/reports/2937622
How I made more than $30K with Jolokia CVEs,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
How I made more than $30K with Jolokia CVEs,DOS of RSKJ server,https://hackerone.com/reports/2105808
How I made more than $30K with Jolokia CVEs,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
How I made more than $30K with Jolokia CVEs,Bypassing Bronze Partner Wallet Restriction to Accept Trips with Negative Balance,https://hackerone.com/reports/2868164
How I made more than $30K with Jolokia CVEs,Broken Access Control (IDOR) in Booking Detail and Bids Could Leads to Sensitive Information Disclosure,https://hackerone.com/reports/2374730
RCE in Google Cloud Deployment Manager,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
RCE in Google Cloud Deployment Manager,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
RCE in Google Cloud Deployment Manager,DOS of RSKJ server,https://hackerone.com/reports/2105808
RCE in Google Cloud Deployment Manager,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
RCE in Google Cloud Deployment Manager,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Popping a shell on the Oculus developer portal,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Popping a shell on the Oculus developer portal,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Popping a shell on the Oculus developer portal,DOS of RSKJ server,https://hackerone.com/reports/2105808
Popping a shell on the Oculus developer portal,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Popping a shell on the Oculus developer portal,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
EmojiDeploy: Smile! Your Azure web service just got RCE’d ._.,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
EmojiDeploy: Smile! Your Azure web service just got RCE’d ._.,DOS of RSKJ server,https://hackerone.com/reports/2105808
EmojiDeploy: Smile! Your Azure web service just got RCE’d ._.,Broken Access Control (IDOR) in Booking Detail and Bids Could Leads to Sensitive Information Disclosure,https://hackerone.com/reports/2374730
EmojiDeploy: Smile! Your Azure web service just got RCE’d ._.,[XSS] Reflected XSS via POST request in (███████),https://hackerone.com/reports/3146996
EmojiDeploy: Smile! Your Azure web service just got RCE’d ._.,Crafted smart contract can take 1.5 minutes to execute due to inefficient CODESIZE implementation,https://hackerone.com/reports/2489843
ExifTool CVE-2021-22204 - Arbitrary Code Execution,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
ExifTool CVE-2021-22204 - Arbitrary Code Execution,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
ExifTool CVE-2021-22204 - Arbitrary Code Execution,DOS of RSKJ server,https://hackerone.com/reports/2105808
ExifTool CVE-2021-22204 - Arbitrary Code Execution,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
ExifTool CVE-2021-22204 - Arbitrary Code Execution,[XSS] Reflected XSS via POST request in (███████),https://hackerone.com/reports/3146996
"How we broke PHP, hacked Pornhub and earned $20,000",Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
"How we broke PHP, hacked Pornhub and earned $20,000",Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
"How we broke PHP, hacked Pornhub and earned $20,000",DOS of RSKJ server,https://hackerone.com/reports/2105808
"How we broke PHP, hacked Pornhub and earned $20,000",Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
"How we broke PHP, hacked Pornhub and earned $20,000",IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Trying to hack Redis via HTTP requests,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Trying to hack Redis via HTTP requests,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Trying to hack Redis via HTTP requests,DOS of RSKJ server,https://hackerone.com/reports/2105808
Trying to hack Redis via HTTP requests,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Trying to hack Redis via HTTP requests,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Google Extensions (Awarded $18833.7),Public GitHub repositories for multiple HackerOne managed triage team profiles contain private HackerOne reports information,https://hackerone.com/reports/2937622
Google Extensions (Awarded $18833.7),IDOR: Account Deletion via Session Misbinding – Attacker Can Delete Victim Account,https://hackerone.com/reports/3154983
Google Extensions (Awarded $18833.7),Apache Airflow Fab Provider: Application does not invalidate session after password change via Airflow cli,https://hackerone.com/reports/3073507
Google Extensions (Awarded $18833.7),Apache Airflow Sql injection by authenticated user,https://hackerone.com/reports/3078856
Google Extensions (Awarded $18833.7),[SECURITY] CVE-2024-50379 Apache Tomcat - RCE via write-enabled default servlet,https://hackerone.com/reports/2905013
"Uber Hacking: How we found out who you are, where you are and where you went",Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
"Uber Hacking: How we found out who you are, where you are and where you went",Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
"Uber Hacking: How we found out who you are, where you are and where you went",DOS of RSKJ server,https://hackerone.com/reports/2105808
"Uber Hacking: How we found out who you are, where you are and where you went",Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
"Uber Hacking: How we found out who you are, where you are and where you went",IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
KindleDrip — From Your Kindle’s Email Address to Using Your Credit Card,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
KindleDrip — From Your Kindle’s Email Address to Using Your Credit Card,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
KindleDrip — From Your Kindle’s Email Address to Using Your Credit Card,DOS of RSKJ server,https://hackerone.com/reports/2105808
KindleDrip — From Your Kindle’s Email Address to Using Your Credit Card,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
KindleDrip — From Your Kindle’s Email Address to Using Your Credit Card,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
"5 RCEs in npm for $15,000",Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
"5 RCEs in npm for $15,000",Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
"5 RCEs in npm for $15,000",DOS of RSKJ server,https://hackerone.com/reports/2105808
"5 RCEs in npm for $15,000",Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
"5 RCEs in npm for $15,000",IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
$15k RCE Through Monitoring Debug Mode,Crafted smart contract can take 1.5 minutes to execute due to inefficient CODESIZE implementation,https://hackerone.com/reports/2489843
$15k RCE Through Monitoring Debug Mode,Path Traversal Vulnerability in Lila Project,https://hackerone.com/reports/3181066
$15k RCE Through Monitoring Debug Mode,CVE-2025-5399: WebSocket endless loop,https://hackerone.com/reports/3168039
$15k RCE Through Monitoring Debug Mode,Public GitHub repositories for multiple HackerOne managed triage team profiles contain private HackerOne reports information,https://hackerone.com/reports/2937622
$15k RCE Through Monitoring Debug Mode,Server-Side Request Forgery (SSRF) via Game Export API,https://hackerone.com/reports/3165242
Just Gopher It: Escalating a Blind SSRF to RCE for $15k,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Just Gopher It: Escalating a Blind SSRF to RCE for $15k,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Just Gopher It: Escalating a Blind SSRF to RCE for $15k,DOS of RSKJ server,https://hackerone.com/reports/2105808
Just Gopher It: Escalating a Blind SSRF to RCE for $15k,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Just Gopher It: Escalating a Blind SSRF to RCE for $15k,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Simple Remote Code Execution Vulnerability Examples for Beginners,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Simple Remote Code Execution Vulnerability Examples for Beginners,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Simple Remote Code Execution Vulnerability Examples for Beginners,DOS of RSKJ server,https://hackerone.com/reports/2105808
Simple Remote Code Execution Vulnerability Examples for Beginners,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Simple Remote Code Execution Vulnerability Examples for Beginners,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
How i made 15k$ from Remote Code Execution Vulnerability,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
How i made 15k$ from Remote Code Execution Vulnerability,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
How i made 15k$ from Remote Code Execution Vulnerability,DOS of RSKJ server,https://hackerone.com/reports/2105808
How i made 15k$ from Remote Code Execution Vulnerability,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
How i made 15k$ from Remote Code Execution Vulnerability,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Poppin shells with Okta Verify on Windows,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Poppin shells with Okta Verify on Windows,DOS of RSKJ server,https://hackerone.com/reports/2105808
Poppin shells with Okta Verify on Windows,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Poppin shells with Okta Verify on Windows,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Poppin shells with Okta Verify on Windows,Bypassing Bronze Partner Wallet Restriction to Accept Trips with Negative Balance,https://hackerone.com/reports/2868164
Critical Security Flaw Found in WhatsApp Desktop Platform Allowing Cybercriminals Read From The File System Access,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Critical Security Flaw Found in WhatsApp Desktop Platform Allowing Cybercriminals Read From The File System Access,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Critical Security Flaw Found in WhatsApp Desktop Platform Allowing Cybercriminals Read From The File System Access,DOS of RSKJ server,https://hackerone.com/reports/2105808
Critical Security Flaw Found in WhatsApp Desktop Platform Allowing Cybercriminals Read From The File System Access,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Critical Security Flaw Found in WhatsApp Desktop Platform Allowing Cybercriminals Read From The File System Access,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
CVE-2019-18426 - WhatsApp Vulnerabilities Disclosure - Open Redirect + CSP Bypass + Persistent XSS + FS read permissions + potential for RCE,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
CVE-2019-18426 - WhatsApp Vulnerabilities Disclosure - Open Redirect + CSP Bypass + Persistent XSS + FS read permissions + potential for RCE,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
CVE-2019-18426 - WhatsApp Vulnerabilities Disclosure - Open Redirect + CSP Bypass + Persistent XSS + FS read permissions + potential for RCE,DOS of RSKJ server,https://hackerone.com/reports/2105808
CVE-2019-18426 - WhatsApp Vulnerabilities Disclosure - Open Redirect + CSP Bypass + Persistent XSS + FS read permissions + potential for RCE,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
CVE-2019-18426 - WhatsApp Vulnerabilities Disclosure - Open Redirect + CSP Bypass + Persistent XSS + FS read permissions + potential for RCE,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Twitter's Vine Source code dump - $10080,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Twitter's Vine Source code dump - $10080,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Twitter's Vine Source code dump - $10080,DOS of RSKJ server,https://hackerone.com/reports/2105808
Twitter's Vine Source code dump - $10080,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Twitter's Vine Source code dump - $10080,[XSS] Reflected XSS via POST request in (███████),https://hackerone.com/reports/3146996
"CVE-2022-41924 - RCE in Tailscale, DNS Rebinding, and You",Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
"CVE-2022-41924 - RCE in Tailscale, DNS Rebinding, and You",Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
"CVE-2022-41924 - RCE in Tailscale, DNS Rebinding, and You",DOS of RSKJ server,https://hackerone.com/reports/2105808
"CVE-2022-41924 - RCE in Tailscale, DNS Rebinding, and You",Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
"CVE-2022-41924 - RCE in Tailscale, DNS Rebinding, and You",IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
From Zero to Hero Part 1: Bypassing Intel DCM’s Authentication by Spoofing Kerberos and LDAP Responses (CVE-2022-33942),Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
From Zero to Hero Part 1: Bypassing Intel DCM’s Authentication by Spoofing Kerberos and LDAP Responses (CVE-2022-33942),Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
From Zero to Hero Part 1: Bypassing Intel DCM’s Authentication by Spoofing Kerberos and LDAP Responses (CVE-2022-33942),DOS of RSKJ server,https://hackerone.com/reports/2105808
From Zero to Hero Part 1: Bypassing Intel DCM’s Authentication by Spoofing Kerberos and LDAP Responses (CVE-2022-33942),Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
From Zero to Hero Part 1: Bypassing Intel DCM’s Authentication by Spoofing Kerberos and LDAP Responses (CVE-2022-33942),IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
From Zero to Hero Part 2: From SQL Injection to RCE on Intel DCM (CVE-2022-21225),Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
From Zero to Hero Part 2: From SQL Injection to RCE on Intel DCM (CVE-2022-21225),Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
From Zero to Hero Part 2: From SQL Injection to RCE on Intel DCM (CVE-2022-21225),DOS of RSKJ server,https://hackerone.com/reports/2105808
From Zero to Hero Part 2: From SQL Injection to RCE on Intel DCM (CVE-2022-21225),Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
From Zero to Hero Part 2: From SQL Injection to RCE on Intel DCM (CVE-2022-21225),IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Diving into Dependabot along with a bug in npm,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Diving into Dependabot along with a bug in npm,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Diving into Dependabot along with a bug in npm,DOS of RSKJ server,https://hackerone.com/reports/2105808
Diving into Dependabot along with a bug in npm,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Diving into Dependabot along with a bug in npm,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Google Chrome portal element fuzzing,Public GitHub repositories for multiple HackerOne managed triage team profiles contain private HackerOne reports information,https://hackerone.com/reports/2937622
Google Chrome portal element fuzzing,IDOR: Account Deletion via Session Misbinding – Attacker Can Delete Victim Account,https://hackerone.com/reports/3154983
Google Chrome portal element fuzzing,Open Redirect Vulnerability in OAuth Flow Leading to Potential Phishing Attack,https://hackerone.com/reports/3099816
Google Chrome portal element fuzzing,Memory Leak,https://hackerone.com/reports/3137657
Google Chrome portal element fuzzing,Middleware Authentication Bypass on IBM Portal,https://hackerone.com/reports/3088290
RCE Vulnerabilite in Yahoo Subdomain! ( Yahoo! RCE via Spring Engine SSTI ) By tghawkins,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
RCE Vulnerabilite in Yahoo Subdomain! ( Yahoo! RCE via Spring Engine SSTI ) By tghawkins,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
RCE Vulnerabilite in Yahoo Subdomain! ( Yahoo! RCE via Spring Engine SSTI ) By tghawkins,DOS of RSKJ server,https://hackerone.com/reports/2105808
RCE Vulnerabilite in Yahoo Subdomain! ( Yahoo! RCE via Spring Engine SSTI ) By tghawkins,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
RCE Vulnerabilite in Yahoo Subdomain! ( Yahoo! RCE via Spring Engine SSTI ) By tghawkins,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
CVE-2021-30481: Source engine remote code execution via game invites,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
CVE-2021-30481: Source engine remote code execution via game invites,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
CVE-2021-30481: Source engine remote code execution via game invites,DOS of RSKJ server,https://hackerone.com/reports/2105808
CVE-2021-30481: Source engine remote code execution via game invites,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
CVE-2021-30481: Source engine remote code execution via game invites,WordPress Version Exposure via /wp-links-opml.php on hemi.xyz,https://hackerone.com/reports/3198394
Vulnerability in Hangouts Chat a.k.a. how Electron makes open redirect great again,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Vulnerability in Hangouts Chat a.k.a. how Electron makes open redirect great again,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Vulnerability in Hangouts Chat a.k.a. how Electron makes open redirect great again,DOS of RSKJ server,https://hackerone.com/reports/2105808
Vulnerability in Hangouts Chat a.k.a. how Electron makes open redirect great again,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Vulnerability in Hangouts Chat a.k.a. how Electron makes open redirect great again,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Exploiting the Source Engine (Part 2) - Full-Chain Client RCE in Source using Frida,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Exploiting the Source Engine (Part 2) - Full-Chain Client RCE in Source using Frida,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Exploiting the Source Engine (Part 2) - Full-Chain Client RCE in Source using Frida,DOS of RSKJ server,https://hackerone.com/reports/2105808
Exploiting the Source Engine (Part 2) - Full-Chain Client RCE in Source using Frida,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Exploiting the Source Engine (Part 2) - Full-Chain Client RCE in Source using Frida,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Ivanti EPM Remote Code Execution,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Ivanti EPM Remote Code Execution,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Ivanti EPM Remote Code Execution,DOS of RSKJ server,https://hackerone.com/reports/2105808
Ivanti EPM Remote Code Execution,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
